팜맵고유번호, 영상촬영년도, PNU지번코드, 법정읍면동코드, 법정읍면동명, 변경구분코드, 변경구분명, 지번, 판독코드, 판독명, 판독영상구분코드, 판독영상구분명, 판독입력일자, 갱신이력코드, 갱신이력명, 도엽번호
05574973, 2017, 2911012500106210000, 29110125, 내남동, 01, 유지, 621 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574947, 2017, 2911012500106280000, 29110125, 내남동, 01, 유지, 628 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574809, 2017, 2911012500106830000, 29110125, 내남동, 01, 유지, 683답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574805, 2017, 2911012500106840000, 29110125, 내남동, 01, 유지, 684 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574807, 2017, 2911012500106840000, 29110125, 내남동, 01, 유지, 684 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574847, 2017, 2911012500107500000, 29110125, 내남동, 01, 유지, 750답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574848, 2017, 2911012500107500000, 29110125, 내남동, 01, 유지, 750답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574851, 2017, 2911012500107520000, 29110125, 내남동, 01, 유지, 752 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05574852, 2017, 2911012500107520000, 29110125, 내남동, 01, 유지, 752 답, 01, 논, 01, 항공영상, 20181130, , , 35616068
05575498, 2017, 2911012500107950000, 29110125, 내남동, 01, 유지, 795답, 01, 논, 01, 항공영상, 20181130, , , 35616067
05575499, 2017, 2911012500107950000, 29110125, 내남동, 01, 유지, 795답, 01, 논, 01, 항공영상, 20181130, , , 35616067
05575500, 2017, 2911012500107950000, 29110125, 내남동, 01, 유지, 795답, 01, 논, 01, 항공영상, 20181130, , , 35616067
05575501, 2017, 2911012500107950000, 29110125, 내남동, 01, 유지, 795답, 01, 논, 01, 항공영상, 20181130, , , 35616067
05576362, 2017, 2911012600105960000, 29110126, 용산동, 02, 변경, 596유, 01, 논, 01, 항공영상, 20181130, , , 35616057
05576363, 2017, 2911012600105960000, 29110126, 용산동, 02, 변경, 596유, 01, 논, 01, 항공영상, 20181130, , , 35616057
05576350, 2017, 2911012600106020000, 29110126, 용산동, 02, 변경, 602전, 01, 논, 01, 항공영상, 20181130, , , 35616057
05576391, 2017, 2911012600106140000, 29110126, 용산동, 02, 변경, 614유, 01, 논, 01, 항공영상, 20181130, , , 35616057
05576383, 2017, 2911012600106180000, 29110126, 용산동, 01, 유지, 618답, 01, 논, 01, 항공영상, 20181130, , , 35616057
05576379, 2017, 2911012600106190001, 29110126, 용산동, 01, 유지, 619-1답, 01, 논, 01, 항공영상, 20181130, , , 35616057
05576380, 2017, 2911012600106190001, 29110126, 용산동, 01, 유지, 619-1답, 01, 논, 01, 항공영상, 20181130, , , 35616057
05576378, 2017, 2911012600106200000, 29110126, 용산동, 01, 유지, 620답, 01, 논, 01, 항공영상, 20181130, , , 35616057
05588680, 2017, 2911010600100060002, 29110106, 궁동, 02, 변경, 6-2학, 02, 밭, 01, 항공영상, 20181130, , , 35616037
05589319, 2017, 2911010600100300000, 29110106, 궁동, 02, 변경, 30대, 02, 밭, 01, 항공영상, 20181130, , , 35616037
05589275, 2017, 2911010800100240012, 29110108, 동명동, 02, 변경, 24-12대, 02, 밭, 01, 항공영상, 20181130, , , 35616038
05589276, 2017, 2911010800100390001, 29110108, 동명동, 02, 변경, 39-1 대, 02, 밭, 01, 항공영상, 20181130, , , 35616048
05589277, 2017, 2911010800100510002, 29110108, 동명동, 02, 변경, 51-2 대, 02, 밭, 01, 항공영상, 20181130, , , 35616048
05589227, 2017, 2911010800101150011, 29110108, 동명동, 02, 변경, 115-11 대, 02, 밭, 01, 항공영상, 20181130, , , 35616048
05589318, 2017, 2911010800101540043, 29110108, 동명동, 02, 변경, 154-43대, 02, 밭, 01, 항공영상, 20181130, , , 35616037
05588682, 2017, 2911010800102070069, 29110108, 동명동, 02, 변경, 207-69대, 02, 밭, 01, 항공영상, 20181130, , , 35616037
05588681, 2017, 2911010800102490004, 29110108, 동명동, 02, 변경, 249-4대, 02, 밭, 01, 항공영상, 20181130, , , 35616037
