팜맵고유번호, 영상촬영년도, PNU지번코드, 법정읍면동코드, 법정읍면동명, 변경구분코드, 변경구분명, 지번, 판독코드, 판독명, 판독영상구분코드, 판독영상구분명, 판독입력일자, 갱신이력코드, 갱신이력명, 도엽번호
05601824, 2017, 2917011800101980000, 29170118, 충효동, 01, 유지, 198답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601822, 2017, 2917011800101990000, 29170118, 충효동, 01, 유지, 199답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601821, 2017, 2917011800102000000, 29170118, 충효동, 01, 유지, 200답, 01, 논, 01, 항공영상, 20181130, , , 35713031
05601481, 2017, 2917011800102020000, 29170118, 충효동, 01, 유지, 202답, 01, 논, 01, 항공영상, 20181130, , , 35713031
05601482, 2017, 2917011800102020000, 29170118, 충효동, 01, 유지, 202답, 01, 논, 01, 항공영상, 20181130, , , 35713031
05601479, 2017, 2917011800102030002, 29170118, 충효동, 01, 유지, 203-2답, 01, 논, 01, 항공영상, 20181130, , , 35713031
05601480, 2017, 2917011800102030002, 29170118, 충효동, 01, 유지, 203-2답, 01, 논, 01, 항공영상, 20181130, , , 35713031
05600967, 2017, 2917011800102040001, 29170118, 충효동, 01, 유지, 204-1답, 01, 논, 01, 항공영상, 20181130, , , 35713031
05600969, 2017, 2917011800102040001, 29170118, 충효동, 01, 유지, 204-1답, 01, 논, 01, 항공영상, 20181130, , , 35713031
05600965, 2017, 2917011800102040002, 29170118, 충효동, 01, 유지, 204-2답, 01, 논, 01, 항공영상, 20181130, , , 35713031
05600966, 2017, 2917011800102040002, 29170118, 충효동, 01, 유지, 204-2답, 01, 논, 01, 항공영상, 20181130, , , 35713031
05600970, 2017, 2917011800102040002, 29170118, 충효동, 01, 유지, 204-2답, 01, 논, 01, 항공영상, 20181130, , , 35713031
05600971, 2017, 2917011800102040002, 29170118, 충효동, 01, 유지, 204-2답, 01, 논, 01, 항공영상, 20181130, , , 35713031
05600972, 2017, 2917011800102040002, 29170118, 충효동, 01, 유지, 204-2답, 01, 논, 01, 항공영상, 20181130, , , 35713031
05601816, 2017, 2917011800102040002, 29170118, 충효동, 01, 유지, 204-2답, 01, 논, 01, 항공영상, 20181130, , , 35713031
05600973, 2017, 2917011800102060000, 29170118, 충효동, 01, 유지, 206답, 01, 논, 01, 항공영상, 20181130, , , 35713031
05600968, 2017, 2917011800102070000, 29170118, 충효동, 01, 유지, 207답, 01, 논, 01, 항공영상, 20181130, , , 35713031
05601817, 2017, 2917011800102080000, 29170118, 충효동, 01, 유지, 208답, 01, 논, 01, 항공영상, 20181130, , , 35713031
05601818, 2017, 2917011800102080000, 29170118, 충효동, 01, 유지, 208답, 01, 논, 01, 항공영상, 20181130, , , 35713031
05601819, 2017, 2917011800102080000, 29170118, 충효동, 01, 유지, 208답, 01, 논, 01, 항공영상, 20181130, , , 35713031
05601820, 2017, 2917011800102080000, 29170118, 충효동, 01, 유지, 208답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601834, 2017, 2917011800102090000, 29170118, 충효동, 01, 유지, 209답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601835, 2017, 2917011800102090000, 29170118, 충효동, 01, 유지, 209답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601833, 2017, 2917011800102100000, 29170118, 충효동, 01, 유지, 210답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601832, 2017, 2917011800102110000, 29170118, 충효동, 01, 유지, 211답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601830, 2017, 2917011800102120000, 29170118, 충효동, 01, 유지, 212답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601831, 2017, 2917011800102130000, 29170118, 충효동, 01, 유지, 213답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601827, 2017, 2917011800102140000, 29170118, 충효동, 01, 유지, 214답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601828, 2017, 2917011800102140000, 29170118, 충효동, 01, 유지, 214답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601829, 2017, 2917011800102140000, 29170118, 충효동, 01, 유지, 214답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601866, 2017, 2917011800102150000, 29170118, 충효동, 01, 유지, 215답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601869, 2017, 2917011800102150000, 29170118, 충효동, 01, 유지, 215답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601874, 2017, 2917011800102150000, 29170118, 충효동, 01, 유지, 215답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601867, 2017, 2917011800102160000, 29170118, 충효동, 01, 유지, 216답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05600869, 2017, 2917011800102170000, 29170118, 충효동, 01, 유지, 217답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601864, 2017, 2917011800102170000, 29170118, 충효동, 01, 유지, 217답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601871, 2017, 2917011800102170000, 29170118, 충효동, 01, 유지, 217답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05600868, 2017, 2917011800102170000, 29170118, 충효동, 01, 유지, 217답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601825, 2017, 2917011800102180000, 29170118, 충효동, 01, 유지, 218답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601826, 2017, 2917011800102180000, 29170118, 충효동, 01, 유지, 218답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601863, 2017, 2917011800102190000, 29170118, 충효동, 01, 유지, 219답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601848, 2017, 2917011800102200001, 29170118, 충효동, 01, 유지, 220-1답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601858, 2017, 2917011800102200002, 29170118, 충효동, 01, 유지, 220-2답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601855, 2017, 2917011800102210000, 29170118, 충효동, 01, 유지, 221답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601856, 2017, 2917011800102210000, 29170118, 충효동, 01, 유지, 221답, 01, 논, 01, 항공영상, 20181130, , , 35713021
05601857, 2017, 2917011800102210000, 29170118, 충효동, 01, 유지, 221답, 01, 논, 01, 항공영상, 20181130, , , 35713021
